Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryUSD,SalaryRoundedUSD,SalaryRangeinK
Jersey,Electronic Publisher,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,68078.85,68079,60-70
Jersey,Fashion Subeditor,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,73296.39,73296,70-80
Jersey,Media Design Manager,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,116767.53,116768,80-90
Jersey,Media Planner,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,76406.85,76407,70-80
Jersey,Photographer,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,56439.73,56440,50-60
Jersey,Planning and Supply Manager,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,128506.99,128507,80-90
Jersey,Print Production Coordinator,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,61832.86,61833,60-70
Jersey,Print Production Manager,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,124292.82,124293,80-90
Jersey,Printing Press Operator,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,56163.8,56164,50-60
Jersey,Production Editor,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,62936.57,62937,60-70
Jersey,Proofreader,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,61356.26,61356,60-70
Jersey,Publisher,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,77836.66,77837,70-80
Jersey,Publishing and Printing Coordinator,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,55862.79,55863,50-60
Jersey,Publishing and Printing Manager,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,129435.11,129435,80-90
Jersey,Publishing and Printing Supervisor,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,96725.15,96725,80-90
Jersey,Publishing Specialist,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,83831.81,83832,80-90
Jersey,Reporter,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,93589.61,93590,80-90
Jersey,Technical Writer,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,72267.94,72268,70-80
Jersey,Technical Writing Manager,Publishing and Printing,74.3,52.5,64,64.1,93.6,72,104626.71,104627,80-90
Jersey,Asset Management Associate,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,72267.94,72268,70-80
Jersey,Asset Protection Associate,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,65595.51,65596,60-70
Jersey,Asset Protection Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,74475.36,74475,70-80
Jersey,Assistant Buyer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,61005.07,61005,60-70
Jersey,Buyer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,111098.47,111098,80-90
Jersey,Capacity Planner,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,80320,80320,80-90
Jersey,Category Leader,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,68078.85,68079,60-70
Jersey,Category Management Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,71891.67,71892,70-80
Jersey,Category Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,84484,84484,80-90
Jersey,Channel Services Representative,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,74826.54,74827,70-80
Jersey,Contracts Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,89400.53,89401,80-90
Jersey,Contracts Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,73396.73,73397,70-80
Jersey,Demand Planner,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,72518.78,72519,70-80
Jersey,Demand Planning Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,90755.08,90755,80-90
Jersey,Distribution Assistant,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,62811.15,62811,60-70
Jersey,Distribution Associate,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,63939.94,63940,60-70
Jersey,Distribution Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,144937.22,144937,80-90
Jersey,Inventory Analyst,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,75754.66,75755,70-80
Jersey,Inventory Control Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,100939.32,100939,80-90
Jersey,Inventory Management Associate,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,71891.67,71892,70-80
Jersey,Inventory Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,72619.12,72619,70-80
Jersey,Logistics Engineer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,65093.82,65094,60-70
Jersey,Master Planner,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,66874.81,66875,60-70
Jersey,Material Planning Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,63137.24,63137,60-70
Jersey,Merchandise Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,81423.71,81424,80-90
Jersey,Procurement Administrator,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,83957.23,83957,80-90
Jersey,Procurement Agent,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,57192.26,57192,50-60
Jersey,Procurement Analyst,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,83831.81,83832,80-90
Jersey,Procurement Assistant,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,53881.13,53881,50-60
Jersey,Procurement Associate,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,75679.4,75679,70-80
Jersey,Procurement Engineer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,71038.8,71039,70-80
Jersey,Procurement Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,146467.36,146467,80-90
Jersey,Procurement Process Analyst,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,89074.43,89074,80-90
Jersey,Procurement Specialist,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,68304.61,68305,60-70
Jersey,Production Planner,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,78338.34,78338,70-80
Jersey,Project Buyer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,86591.08,86591,80-90
Jersey,Purchaser,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,110973.05,110973,80-90
Jersey,Purchasing Agent,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,57894.62,57895,50-60
Jersey,Purchasing Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,137361.76,137362,80-90
Jersey,Purchasing Officer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,64065.36,64065,60-70
Jersey,Purchasing Supervisor,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,96649.9,96650,80-90
Jersey,Shipping Coordinator,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,67527,67527,60-70
Jersey,Storage Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,94392.31,94392,80-90
Jersey,Stores and Logistics Coordinator,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,71038.8,71039,70-80
Jersey,Supply Chain Analyst,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,102695.22,102695,80-90
Jersey,Supply Chain Coordinator,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,75854.99,75855,70-80
Jersey,Supply Chain Development Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,131793.04,131793,80-90
Jersey,Supply Chain Director,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,148248.35,148248,80-90
Jersey,Supply Chain Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,141024.07,141024,80-90
Jersey,Supply Planner,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,74600.78,74601,70-80
Jersey,Warehouse Executive,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,123590.46,123590,80-90
Jersey,Warehouse Lead,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,79416.97,79417,70-80
Jersey,Warehouse Manager,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,122235.91,122236,80-90
Jersey,Warehouse Supervisor,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,87268.36,87268,80-90
Jersey,Wholesale Buyer,Purchasing and Inventory,74.3,52.5,64,64.1,93.6,72,103497.92,103498,80-90
Jersey,Approval Team Manager,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,88547.66,88548,80-90
Jersey,Assistant Quality Manager,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,83982.31,83982,80-90
Jersey,Compliance Officer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,53078.43,53078,50-60
Jersey,Inspection Supervisor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,77008.87,77009,70-80
Jersey,Internal Compliance Officer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,50344.24,50344,50-60
Jersey,Product Owner,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,88673.08,88673,80-90
Jersey,Product Quality Leader,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,99233.58,99234,80-90
Jersey,QMS Coordinator,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,53254.02,53254,50-60
Jersey,Quality and Safety Site Leader,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,86766.67,86767,80-90
Jersey,Quality Assurance Administrator,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,77836.66,77837,70-80
Jersey,Quality Assurance Analyst,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,90830.34,90830,80-90
Jersey,Quality Assurance Associate,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,50971.35,50971,50-60
Jersey,Quality Assurance Auditor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,78288.17,78288,70-80
Jersey,Quality Assurance Engineer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,50218.82,50219,50-60
Jersey,Quality Assurance Executive,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,122762.68,122763,80-90
Jersey,Quality Assurance Inspector,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,79617.64,79618,70-80
Jersey,Quality Assurance Manager,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,128506.99,128507,80-90
Jersey,Quality Assurance Specialist,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,77460.39,77460,70-80
Jersey,Quality Assurance Supervisor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,89927.3,89927,80-90
Jersey,Quality Control Analyst,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,77360.05,77360,70-80
Jersey,Quality Control and Compliance Officer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,52727.25,52727,50-60
Jersey,Quality Control and Quality Assurance Officer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,58596.98,58597,50-60
Jersey,Quality Control Auditor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,75453.64,75454,70-80
Jersey,Quality Control Chemist,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,92510.98,92511,80-90
Jersey,Quality Control Coordinator,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,54583.49,54583,50-60
Jersey,Quality Control Engineer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,50971.35,50971,50-60
Jersey,Quality Control Executive,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,125321.28,125321,80-90
Jersey,Quality Control Manager,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,132921.83,132922,80-90
Jersey,Quality Control Supervisor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,87443.95,87444,80-90
Jersey,Quality Data Analyst,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,77836.66,77837,70-80
Jersey,Quality Director,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,135405.18,135405,80-90
Jersey,Quality Executive,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,91181.52,91182,80-90
Jersey,Quality Improvement Coordinator,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,52024.89,52025,50-60
Jersey,Quality Manager,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,131793.04,131793,80-90
Jersey,Quality Surveyor,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,71941.84,71942,70-80
Jersey,Quality Trainer,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,86591.08,86591,80-90
Jersey,Six Sigma Black Belt,Quality Control and Compliance,74.3,52.5,64,64.1,93.6,72,98430.89,98431,80-90
Jersey,Acquisition Associate,Real Estate,74.3,52.5,64,64.1,93.6,72,63363,63363,60-70
Jersey,Assistant Leasing Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,81624.39,81624,80-90
Jersey,Assistant Property Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,91607.95,91608,80-90
Jersey,Brokerage,Real Estate,74.3,52.5,64,64.1,93.6,72,63388.09,63388,60-70
Jersey,Commercial Leasing Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,135831.61,135832,80-90
Jersey,Commercial Real Estate Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,144736.55,144737,80-90
Jersey,Community Development Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,130313.06,130313,80-90
Jersey,Compliance Specialist,Real Estate,74.3,52.5,64,64.1,93.6,72,67301.24,67301,60-70
Jersey,Development Coordinator,Real Estate,74.3,52.5,64,64.1,93.6,72,68304.61,68305,60-70
Jersey,Director of Real Estate,Real Estate,74.3,52.5,64,64.1,93.6,72,145965.68,145966,80-90
Jersey,Lease Administrator,Real Estate,74.3,52.5,64,64.1,93.6,72,85688.05,85688,80-90
Jersey,Leasing Agent,Real Estate,74.3,52.5,64,64.1,93.6,72,66674.13,66674,60-70
Jersey,Leasing Consultant,Real Estate,74.3,52.5,64,64.1,93.6,72,84484,84484,80-90
Jersey,Leasing Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,88673.08,88673,80-90
Jersey,Portfolio Analyst,Real Estate,74.3,52.5,64,64.1,93.6,72,117745.81,117746,80-90
Jersey,Portfolio Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,161668.46,161668,80-90
Jersey,Property Acquisition Agent,Real Estate,74.3,52.5,64,64.1,93.6,72,61230.83,61231,60-70
Jersey,Property and Claims Specialist,Real Estate,74.3,52.5,64,64.1,93.6,72,80495.59,80496,80-90
Jersey,Property Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,104275.53,104276,80-90
Jersey,Property Operations Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,135279.76,135280,80-90
Jersey,Property Tax Assistant,Real Estate,74.3,52.5,64,64.1,93.6,72,66950.06,66950,60-70
Jersey,Real Estate Administrator,Real Estate,74.3,52.5,64,64.1,93.6,72,76005.5,76006,70-80
Jersey,Real Estate Agent,Real Estate,74.3,52.5,64,64.1,93.6,72,67903.26,67903,60-70
Jersey,Real Estate Analyst,Real Estate,74.3,52.5,64,64.1,93.6,72,86591.08,86591,80-90
Jersey,Real Estate Appraiser,Real Estate,74.3,52.5,64,64.1,93.6,72,68078.85,68079,60-70
Jersey,Real Estate Appraiser,Real Estate,74.3,52.5,64,64.1,93.6,72,69709.33,69709,60-70
Jersey,Real Estate Appraiser,Real Estate,74.3,52.5,64,64.1,93.6,72,70813.05,70813,70-80
Jersey,Real Estate Assistant,Real Estate,74.3,52.5,64,64.1,93.6,72,64391.46,64391,60-70
Jersey,Real Estate Association Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,89551.03,89551,80-90
Jersey,Real Estate Broker,Real Estate,74.3,52.5,64,64.1,93.6,72,64090.45,64090,60-70
Jersey,Real Estate General Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,141174.57,141175,80-90
Jersey,Real Estate Project Director,Real Estate,74.3,52.5,64,64.1,93.6,72,130212.72,130213,80-90
Jersey,Real Estate Project Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,113657.07,113657,80-90
Jersey,Real Estate Sales Agent,Real Estate,74.3,52.5,64,64.1,93.6,72,68430.03,68430,60-70
Jersey,Real Estate Valuer,Real Estate,74.3,52.5,64,64.1,93.6,72,71941.84,71942,70-80
Jersey,Research Analyst,Real Estate,74.3,52.5,64,64.1,93.6,72,64466.71,64467,60-70
Jersey,Residential Advisor,Real Estate,74.3,52.5,64,64.1,93.6,72,80320,80320,80-90
Jersey,Residential Property Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,96649.9,96650,80-90
Jersey,Shopping Center Manager,Real Estate,74.3,52.5,64,64.1,93.6,72,147571.07,147571,80-90
Jersey,Town Planner,Real Estate,74.3,52.5,64,64.1,93.6,72,144560.96,144561,80-90
Jersey,Aquatic Supervisor,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,61155.58,61156,60-70
Jersey,Assistant Coach,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,64090.45,64090,60-70
Jersey,Athletic Trainer,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,61130.5,61130,60-70
Jersey,Exercise Specialist,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,59675.61,59676,50-60
Jersey,Fitness Manager,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,121031.86,121032,80-90
Jersey,Fitness Trainer,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,61356.26,61356,60-70
Jersey,Game Manager,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,63011.82,63012,60-70
Jersey,Gaming Supervisor,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,56690.57,56691,50-60
Jersey,Head Coach,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,120103.74,120104,80-90
Jersey,Head Gymnastics Instructor,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,79517.31,79517,70-80
Jersey,Party Host,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,50871.01,50871,50-60
Jersey,Personal Trainer,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,59625.44,59625,50-60
Jersey,Recreation Director,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,128231.06,128231,80-90
Jersey,Recreation Manager,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,129936.8,129937,80-90
Jersey,Ski Instructor,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,67225.99,67226,60-70
Jersey,Sports Manager,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,136709.56,136710,80-90
Jersey,Swim Instructor,Recreation and Sports,74.3,52.5,64,64.1,93.6,72,66950.06,66950,60-70
Jersey,Account Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,87218.19,87218,80-90
Jersey,Account Officer,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,50344.24,50344,50-60
Jersey,Area Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,99007.82,99008,80-90
Jersey,Area Sales Director,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,161668.46,161668,80-90
Jersey,Area Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,128506.99,128507,80-90
Jersey,Assisstant Store Supervisor,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,50921.18,50921,50-60
Jersey,Assistant Department Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,63538.59,63539,60-70
Jersey,Assistant Retail Store Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,72493.69,72494,70-80
Jersey,Branch Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,97653.27,97653,80-90
Jersey,Branch Supervisor,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,82778.27,82778,80-90
Jersey,Cashier Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,71590.66,71591,70-80
Jersey,Commercial Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,124443.33,124443,80-90
Jersey,Corporate Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,111098.47,111098,80-90
Jersey,Depot Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,89400.53,89401,80-90
Jersey,Depot Supervisor,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,82928.77,82929,80-90
Jersey,Deputy Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,85035.86,85036,80-90
Jersey,Director of Sales,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,156902.44,156902,80-90
Jersey,Distribution Director,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,110295.77,110296,80-90
Jersey,District Leader,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,79617.64,79618,70-80
Jersey,District Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,97076.33,97076,80-90
Jersey,District Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,101064.74,101065,80-90
Jersey,External Sales Account Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,99007.82,99008,80-90
Jersey,Field Sales Representative,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,62936.57,62937,60-70
Jersey,Global Wholesale Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,168817.5,168818,80-90
Jersey,Head Cashier,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,63538.59,63539,60-70
Jersey,Head of Direct Sales,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,115337.72,115338,80-90
Jersey,Head of Retail,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,116290.92,116291,80-90
Jersey,Head Teller,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,64391.46,64391,60-70
Jersey,Inside Sales Account Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,75278.05,75278,70-80
Jersey,Inside Sales Engineer,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,56163.8,56164,50-60
Jersey,Inside Sales Executive,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,84484,84484,80-90
Jersey,Inside Sales Representative,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,55411.27,55411,50-60
Jersey,Internal Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,90780.17,90780,80-90
Jersey,Inventory Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,85788.39,85788,80-90
Jersey,Key Account Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,93188.26,93188,80-90
Jersey,Medical Device Sales,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,70010.35,70010,70-80
Jersey,Medical Device Sales Representative,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,72493.69,72494,70-80
Jersey,Merchandiser,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,63438.25,63438,60-70
Jersey,National Account Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,132696.07,132696,80-90
Jersey,National Customer Solution Specialist,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,103497.92,103498,80-90
Jersey,National Sales Manager,Sales Retail and Wholesale,74.3,52.5,64,64.1,93.6,72,168817.5,168818,80-90
