Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryRange
Sweden,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,62.2,23.1,43.6,61.8,56.1,94.6,70-80
Sweden,Professor - English,Teaching / Education,62.2,23.1,43.6,61.8,56.1,94.6,70-80
Bahrain,Planning Director,Business Planning,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Construction Project Manager,Construction / Building / Installation,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Risk and Capital Manager,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Physician Assistant,Health and Medical,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Respiratory Therapist,Health and Medical,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Online Banking Manager,Information Technology,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Policy Change Director,Insurance,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Petroleum Geologist,Oil / Gas / Energy / Mining,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Planning and Supply Manager,Publishing and Printing,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Quality Assurance Manager,Quality Control and Compliance,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Territory Sales Manager,Sales Retail and Wholesale,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Vice President Sales,Sales Retail and Wholesale,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Social Scientist,Science and Technical Services,53.7,22.6,39,46.4,43.4,83.6,70-80
Cayman Islands,Airfield Management Specialist,Airlines / Aviation / Aerospace / Defense,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Business Development Manager,Business Planning,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Construction Operations Manager,Construction / Building / Installation,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Director of Rehabilitation Services,Counseling,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Operations Manager,Executive and Management,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Fashion Design Manager,Fashion and Apparel,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Patient Services Director,Health and Medical,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Import and Export Manager,Import and Export,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Head of Executive Search,Marketing,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Media Product Development Manager,Media / Broadcasting / Arts / Entertainment,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,National Account Manager,Sales Retail and Wholesale,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Sales Director,Telecommunication,111.7,76,94.8,109,99.5,73.7,70-80
Georgia,Physician - Physiatry,Health and Medical,37.2,15.5,26.9,35.7,34.5,27.9,70-80
Georgia,Radiation Therapist,Health and Medical,37.2,15.5,26.9,35.7,34.5,27.9,70-80
Taiwan,Credit Manager,Accounting and Finance,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Credit and Collections Manager,Banking,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Engineering Production Manager,Engineering,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Facilities Director,Facilities / Maintenance / Repair,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Head of Human Resources,Human Resources,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Patent Attorney,Legal,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Medical Science Liaison,Pharmaceutical and Biotechnology,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Warehouse Executive,Purchasing and Inventory,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Professor - Environmental Engineering,Teaching / Education,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Professor - Law,Teaching / Education,49,13.7,32.2,61.8,24.8,80,70-80
Taiwan,Chief Technology Officer,Telecommunication,49,13.7,32.2,61.8,24.8,80,70-80
Guernsey,Printing Press Operator,Publishing and Printing,67.5,46.7,57.6,68.8,63.6,83.2,70-80
Qatar,Accounting Manager,Accounting and Finance,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Sales Promotion Manager,Advertising / Graphic Design / Events,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Business Development Manager,Business Planning,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Zone Manager,Executive and Management,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Human Resources Manager,Human Resources,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Information Systems Manager,Information Technology,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Real Estate Project Manager,Real Estate,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,National Account Manager,Sales Retail and Wholesale,55,40.4,48.1,44.3,49.5,127.4,70-80
Qatar,Professor - Sociology,Teaching / Education,55,40.4,48.1,44.3,49.5,127.4,70-80
United Kingdom,Capacity Planner,Business Planning,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Controls Engineer,Engineering,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Clinical Policy Developer,Health and Medical,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Ophthalmic Assistant,Health and Medical,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Angular JS Programmer,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Visual Information Specialist,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,ESL Teacher,Teaching / Education,63.7,33.5,49.4,55.5,63.9,90.1,70-80
Iceland,Digital Marketing Strategist,Marketing,85.7,41,64.5,86.5,88,109.1,70-80
Iceland,Wholesale Buyer,Purchasing and Inventory,85.7,41,64.5,86.5,88,109.1,70-80
Armenia,Breast Center Manager,Health and Medical,38.6,19.5,29.5,34.1,36.2,32.1,70-80
Singapore,Capital Markets Associate,Accounting and Finance,81.9,71.9,77.1,75,55.3,103,70-80
Bahamas,Banking Business Planning Executive,Banking,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Operational Manager,Executive and Management,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Energy Dispatch Director,Oil / Gas / Energy / Mining,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Recreation Manager,Recreation and Sports,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Professor - Chemical Engineering,Teaching / Education,88.5,41.8,66.3,80.5,80.4,38,70-80
United States,Project Planner,Business Planning,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Supply Chain Operative,Factory and Manufacturing,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Curam Developer,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Information Technology Project Administrator,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Numerical Control Programmer,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Communications Editor,Publishing and Printing,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Material Planning Specialist,Purchasing and Inventory,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Education Associate,Teaching / Education,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Secondary School Teacher,Teaching / Education,72.9,44.7,59.5,74.2,68.4,120.9,70-80
Norway,Tender Manager,Construction / Building / Installation,79.2,27.8,54.8,77.5,75.9,94.9,70-80
Norway,Global Mobility Manager,Human Resources,79.2,27.8,54.8,77.5,75.9,94.9,70-80
Jordan,Crown Prosecution Service Lawyer,Legal,43,7.6,26.2,36.9,35.8,36.4,70-80
Japan,Automotive General Manager,Automotive,50.7,15.1,33.8,55.4,30.9,99.5,70-80
Japan,Managing Director,Executive and Management,50.7,15.1,33.8,55.4,30.9,99.5,70-80
Saudi Arabia,Zone Manager,Executive and Management,47.4,12.2,30.7,40.8,32.9,105.1,70-80
Saudi Arabia,Auditing Insurance Manager,Insurance,47.4,12.2,30.7,40.8,32.9,105.1,70-80
Saudi Arabia,Pharmaceutical Sales and Marketing Manager,Pharmaceutical and Biotechnology,47.4,12.2,30.7,40.8,32.9,105.1,70-80
Saudi Arabia,Quality Control Executive,Quality Control and Compliance,47.4,12.2,30.7,40.8,32.9,105.1,70-80
Saudi Arabia,Technical Manager,Science and Technical Services,47.4,12.2,30.7,40.8,32.9,105.1,70-80
Czech Republic,Physician - Maternal / Fetal Medicine,Health and Medical,48.6,21,35.5,44.1,34.5,64.9,70-80
Venezuela,Architectural Manager,Architecture,39.4,5.7,23.4,38.3,38.5,12.6,70-80
Venezuela,Bank Project Manager,Banking,39.4,5.7,23.4,38.3,38.5,12.6,70-80
Venezuela,Director of Medical Staff Services,Health and Medical,39.4,5.7,23.4,38.3,38.5,12.6,70-80
Venezuela,Insurance Operations Manager,Insurance,39.4,5.7,23.4,38.3,38.5,12.6,70-80
Venezuela,Media Program Director,Media / Broadcasting / Arts / Entertainment,39.4,5.7,23.4,38.3,38.5,12.6,70-80
Venezuela,Purchasing and Sales Executive,Sales Retail and Wholesale,39.4,5.7,23.4,38.3,38.5,12.6,70-80
France,Infection Preventionist,Health and Medical,66,22.3,45.3,68.6,57.9,83.4,70-80
France,Professor - Drama,Teaching / Education,66,22.3,45.3,68.6,57.9,83.4,70-80
Ireland,Procurement Manager,Purchasing and Inventory,66.5,47.3,57.4,58.9,65.9,82,70-80
Ireland,Dean of Faculty,Teaching / Education,66.5,47.3,57.4,58.9,65.9,82,70-80
Switzerland,Financial Clerk,Accounting and Finance,112.2,52.8,84,116.7,104.1,118.9,70-80
Switzerland,Trader,Banking,112.2,52.8,84,116.7,104.1,118.9,70-80
Switzerland,Materials Planner,Business Planning,112.2,52.8,84,116.7,104.1,118.9,70-80
Switzerland,Kitchen Supervisor,Food / Hospitality / Tourism / Catering,112.2,52.8,84,116.7,104.1,118.9,70-80
Switzerland,Legal Secretary,Legal,112.2,52.8,84,116.7,104.1,118.9,70-80
Bahrain,Foreign Exchange Manager,Banking,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Project Control Manager,Executive and Management,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Industrial Production Manager,Factory and Manufacturing,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Technology Development Manager,Factory and Manufacturing,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,CME Specialist,Health and Medical,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Biomedical Engineering Director,Pharmaceutical and Biotechnology,53.7,22.6,39,46.4,43.4,83.6,70-80
Bahrain,Mathematician,Science and Technical Services,53.7,22.6,39,46.4,43.4,83.6,70-80
China,Business Development Manager,Business Planning,34.1,13.4,24.3,37.6,21,60.5,70-80
China,Director of Project Management,Executive and Management,34.1,13.4,24.3,37.6,21,60.5,70-80
China,Industrial Production Manager,Factory and Manufacturing,34.1,13.4,24.3,37.6,21,60.5,70-80
China,National Account Manager,Sales Retail and Wholesale,34.1,13.4,24.3,37.6,21,60.5,70-80
Jordan,Radiation Therapist,Health and Medical,43,7.6,26.2,36.9,35.8,36.4,70-80
United Arab Emirates,Cost Accounting Supervisor,Accounting and Finance,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Service Manager,Executive and Management,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Hair Replacement Specialist,Fitness / Hair / Beauty,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Health Information Manager,Health and Medical,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,E-Commerce Manager,Information Technology,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,SEO Manager,Information Technology,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Systems Consultant,Information Technology,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Contracts Manager,Legal,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,District Manager,Sales Retail and Wholesale,57.8,46.9,52.6,45,50,98.7,70-80
United Arab Emirates,Behavior Analyst,Science and Technical Services,57.8,46.9,52.6,45,50,98.7,70-80
Kuwait,Territory Manager,Executive and Management,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Plant Manager,Factory and Manufacturing,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Clinical Genetic Technologist,Health and Medical,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Health Compliance Manager,Health and Medical,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Director of Talent Acquisition,Human Resources,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Human Resources Manager,Human Resources,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Recruiting Manager,Human Resources,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Research Scientist,Science and Technical Services,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Sociologist,Science and Technical Services,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Professor - Dentistry,Teaching / Education,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Kuwait,Professor - Psychology,Teaching / Education,43.4,24.3,34.4,33.8,36.9,128.5,70-80
Sweden,Financial Project Manager,Accounting and Finance,62.2,23.1,43.6,61.8,56.1,94.6,70-80
Sweden,Infection Preventionist,Health and Medical,62.2,23.1,43.6,61.8,56.1,94.6,70-80
Cayman Islands,Low Vision Therapist,Health and Medical,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Exploration Manager,Oil / Gas / Energy / Mining,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Data Scientist,Science and Technical Services,111.7,76,94.8,109,99.5,73.7,70-80
Cayman Islands,Professor - Physics,Teaching / Education,111.7,76,94.8,109,99.5,73.7,70-80
Oman,Airfield Management Specialist,Airlines / Aviation / Aerospace / Defense,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,General Manager,Business Planning,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Construction Operations Manager,Construction / Building / Installation,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Chief Risk Officer,Executive and Management,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Production Manager,Executive and Management,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Sport and Recreation Manager,Fitness / Hair / Beauty,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Clinical Genetic Technologist,Health and Medical,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Media Product Development Manager,Media / Broadcasting / Arts / Entertainment,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Assistant Pharmacy Director,Pharmaceutical and Biotechnology,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Warehouse Executive,Purchasing and Inventory,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Geospatial Information Scientist and Technologist,Science and Technical Services,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Oman,Professor - Education,Teaching / Education,44.4,13.3,29.7,39.5,33.5,109.6,70-80
Guernsey,Flight Attendant,Airlines / Aviation / Aerospace / Defense,67.5,46.7,57.6,68.8,63.6,83.2,70-80
United Kingdom,Customer Problem Manager,Customer Service and Call Center,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Facade Engineer,Engineering,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Endoscopic Assistant,Health and Medical,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Advertising Account Planner,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Software Tester,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Asset Protection Associate,Purchasing and Inventory,63.7,33.5,49.4,55.5,63.9,90.1,70-80
United Kingdom,Science Teacher,Teaching / Education,63.7,33.5,49.4,55.5,63.9,90.1,70-80
Singapore,Warehouse Lead,Purchasing and Inventory,81.9,71.9,77.1,75,55.3,103,70-80
Japan,Purchasing and Sales Executive,Sales Retail and Wholesale,50.7,15.1,33.8,55.4,30.9,99.5,70-80
China,Construction Project Manager,Construction / Building / Installation,34.1,13.4,24.3,37.6,21,60.5,70-80
China,Petroleum Geologist,Oil / Gas / Energy / Mining,34.1,13.4,24.3,37.6,21,60.5,70-80
Costa Rica,Tendering Manager,Construction / Building / Installation,53.6,16.5,36,54.2,44.1,37,70-80
Costa Rica,OPS Manager,Information Technology,53.6,16.5,36,54.2,44.1,37,70-80
Bahamas,Audit Director,Accounting and Finance,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Bank Project Manager,Banking,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Environmental Manager,Environmental,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Operations Executive,Executive and Management,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Interventional Radiographer,Health and Medical,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Physician Assistant,Health and Medical,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Respiratory Therapist,Health and Medical,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Warehouse Manager,Purchasing and Inventory,88.5,41.8,66.3,80.5,80.4,38,70-80
Bahamas,Vice President Sales,Sales Retail and Wholesale,88.5,41.8,66.3,80.5,80.4,38,70-80
United States,Site engineer,Construction / Building / Installation,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Acquisition Associate,Real Estate,72.9,44.7,59.5,74.2,68.4,120.9,70-80
United States,Cultural Studies Teacher,Teaching / Education,72.9,44.7,59.5,74.2,68.4,120.9,70-80
Brunei,Psychiatrist,Health and Medical,50.5,17.4,34.8,65.6,25.6,87,70-80
Singapore,Airline Copilot,Airlines / Aviation / Aerospace / Defense,81.9,71.9,77.1,75,55.3,103,70-80
Singapore,Human Resources Advisor,Human Resources,81.9,71.9,77.1,75,55.3,103,70-80
South Korea,Chairman of The Board,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,70-80
Norway,Information Technology Executive,Information Technology,79.2,27.8,54.8,77.5,75.9,94.9,70-80
Norway,Professor - Sociology,Teaching / Education,79.2,27.8,54.8,77.5,75.9,94.9,70-80
Austria,Facilities Director,Facilities / Maintenance / Repair,66.8,23.7,46.4,64.8,59,84.4,70-80
Austria,Head of Human Resources,Human Resources,66.8,23.7,46.4,64.8,59,84.4,70-80
Austria,Sales Admin Executive,Sales Retail and Wholesale,66.8,23.7,46.4,64.8,59,84.4,70-80
Austria,Chief Technology Officer,Telecommunication,66.8,23.7,46.4,64.8,59,84.4,70-80
Belgium,Planning Engineer,Engineering,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Assistant Section Head,Executive and Management,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Patient Care Coordinator,Health and Medical,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Disaster Recovery Analyst,Information Technology,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,UNIX Administrator,Information Technology,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Social Media Specialist,Marketing,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Video Producer,Media / Broadcasting / Arts / Entertainment,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Reliability Engineer,Oil / Gas / Energy / Mining,63,21.4,43.3,56.1,67.8,90.7,70-80
Belgium,Chemical Process Technician,Pharmaceutical and Biotechnology,63,21.4,43.3,56.1,67.8,90.7,70-80
Finland,Engineering Key Account Manager,Engineering,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Environment Advisor,Environmental,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Head of Supply Chain,Executive and Management,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Associate Attorney,Legal,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Animal Scientist,Pet Care,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Project Sales Executive,Sales Retail and Wholesale,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Finland,Marine Architect,Science and Technical Services,65.5,20.8,44.3,61.6,63.8,97.3,70-80
Germany,Risk Management Director,Accounting and Finance,62.7,26.3,45.4,57.6,52.5,101,70-80
Germany,Events Director,Advertising / Graphic Design / Events,62.7,26.3,45.4,57.6,52.5,101,70-80
Germany,Import and Procurement Manager,Import and Export,62.7,26.3,45.4,57.6,52.5,101,70-80
Italy,Zone Manager,Executive and Management,58.9,21.1,41,56.8,55,62.8,70-80
Malta,Bid Manager,Executive and Management,55.1,25.3,40.9,49.9,57.5,58.3,70-80
Malta,Key Account Manager,Executive and Management,55.1,25.3,40.9,49.9,57.5,58.3,70-80
Malta,Policy Administration Executive,Executive and Management,55.1,25.3,40.9,49.9,57.5,58.3,70-80
Malta,Enterostomal Therapist,Health and Medical,55.1,25.3,40.9,49.9,57.5,58.3,70-80
Malta,Clinical Consultant,Pharmaceutical and Biotechnology,55.1,25.3,40.9,49.9,57.5,58.3,70-80
Slovakia,Periodontist,Health and Medical,47.9,15.1,32.4,45.1,35.5,55.8,70-80
Spain,Pharmaceutical Operations Excellence Manager,Pharmaceutical and Biotechnology,48.4,23.6,36.6,45.1,44,78.2,70-80
Singapore,Engineering Project Analyst,Engineering,81.9,71.9,77.1,75,55.3,103,70-80
United Arab Emirates,Debt Adviser,Accounting and Finance,57.8,46.9,52.6,45,50,98.7,70-80
