Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD),Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index
Netherlands,Regional Director,Executive and Management,118060,EUR,0.93,126714.56,126715,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Regional Manager,Executive and Management,83640,EUR,0.93,89771.35,89771,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Relationship Manager,Executive and Management,80540,EUR,0.93,86444.1,86444,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Retail District Manager,Executive and Management,58440,EUR,0.93,62724.03,62724,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Revenue Manager,Executive and Management,66140,EUR,0.93,70988.49,70988,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Risk and Capital Manager,Executive and Management,100280,EUR,0.93,107631.17,107631,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Risk Officer,Executive and Management,63400,EUR,0.93,68047.63,68048,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Safety Manager,Executive and Management,66820,EUR,0.93,71718.34,71718,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Section Head,Executive and Management,69240,EUR,0.93,74315.74,74316,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Service Manager,Executive and Management,69240,EUR,0.93,74315.74,74316,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Shift Supervisor,Executive and Management,50660,EUR,0.93,54373.7,54374,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Solutions Manager,Executive and Management,60460,EUR,0.93,64892.11,64892,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Supervisor,Executive and Management,53160,EUR,0.93,57056.97,57057,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Supply Chain Manager,Executive and Management,87060,EUR,0.93,93442.06,93442,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Surveyor,Executive and Management,61580,EUR,0.93,66094.21,66094,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Technical Director,Executive and Management,82520,EUR,0.93,88569.25,88569,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Technical Manager,Executive and Management,80500,EUR,0.93,86401.17,86401,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Territory Manager,Executive and Management,80840,EUR,0.93,86766.09,86766,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Validation Manager,Executive and Management,75220,EUR,0.93,80734.11,80734,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Vice President,Executive and Management,99340,EUR,0.93,106622.26,106622,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Zone Manager,Executive and Management,90660,EUR,0.93,97305.96,97306,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Assistant Contract Manager,Facilities / Maintenance / Repair,64180,EUR,0.93,68884.81,68885,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Building Engineer,Facilities / Maintenance / Repair,49200,EUR,0.93,52806.68,52807,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Building Services Engineer,Facilities / Maintenance / Repair,51800,EUR,0.93,55597.27,55597,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Chief Building Official,Facilities / Maintenance / Repair,77340,EUR,0.93,83009.52,83010,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Clinical Facilities Planning Manager,Facilities / Maintenance / Repair,81880,EUR,0.93,87882.33,87882,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Contracts Manager,Facilities / Maintenance / Repair,68580,EUR,0.93,73607.36,73607,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Facilities Director,Facilities / Maintenance / Repair,89120,EUR,0.93,95653.07,95653,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Facilities Engineer,Facilities / Maintenance / Repair,49200,EUR,0.93,52806.68,52807,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Facilities Maintenance Manager,Facilities / Maintenance / Repair,75500,EUR,0.93,81034.64,81035,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Facilities Maintenance Supervisor,Facilities / Maintenance / Repair,54280,EUR,0.93,58259.07,58259,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Facilities Manager,Facilities / Maintenance / Repair,70700,EUR,0.93,75882.77,75883,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Field Service Manager,Facilities / Maintenance / Repair,70600,EUR,0.93,75775.43,75775,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Plant Engineer,Facilities / Maintenance / Repair,48920,EUR,0.93,52506.15,52506,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Service Operations Manager,Facilities / Maintenance / Repair,75500,EUR,0.93,81034.64,81035,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Assistance Maintenance Manager,Factory and Manufacturing,56460,EUR,0.93,60598.88,60599,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Assistant Shipping Manager,Factory and Manufacturing,51120,EUR,0.93,54867.43,54867,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Contracts Manager,Factory and Manufacturing,70260,EUR,0.93,75410.51,75411,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Director of Manufacturing,Factory and Manufacturing,100280,EUR,0.93,107631.17,107631,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Export Sales Coordinator,Factory and Manufacturing,47580,EUR,0.93,51067.92,51068,64.3,34.5,50.2,57.4,61,103.3
Netherlands,HSE Manager,Factory and Manufacturing,67900,EUR,0.93,72877.51,72878,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Industrial Engineer,Factory and Manufacturing,52540,EUR,0.93,56391.52,56392,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Industrial Production Manager,Factory and Manufacturing,91380,EUR,0.93,98078.74,98079,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Industrial Safety and Health Engineer,Factory and Manufacturing,51120,EUR,0.93,54867.43,54867,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Key Account Manager,Factory and Manufacturing,80180,EUR,0.93,86057.71,86058,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Maintenance Manager,Factory and Manufacturing,62100,EUR,0.93,66652.33,66652,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Manufacturing Engineer,Factory and Manufacturing,50620,EUR,0.93,54330.77,54331,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Manufacturing Engineering Manager,Factory and Manufacturing,79000,EUR,0.93,84791.21,84791,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Manufacturing Engineering Technologist,Factory and Manufacturing,57320,EUR,0.93,61521.93,61522,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Manufacturing Manager,Factory and Manufacturing,84880,EUR,0.93,91102.25,91102,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Materials Manager,Factory and Manufacturing,67120,EUR,0.93,72040.33,72040,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Mechanical Fitter Engineer,Factory and Manufacturing,56880,EUR,0.93,61049.67,61050,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Metrology Engineer,Factory and Manufacturing,48920,EUR,0.93,52506.15,52506,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Operations Engineer,Factory and Manufacturing,50520,EUR,0.93,54223.44,54223,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Operations Manager,Factory and Manufacturing,84780,EUR,0.93,90994.92,90995,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Order Processing Manager,Factory and Manufacturing,69400,EUR,0.93,74487.47,74487,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Packaging Manager,Factory and Manufacturing,53380,EUR,0.93,57293.1,57293,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Planning Manager,Factory and Manufacturing,72780,EUR,0.93,78115.24,78115,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Plant Manager,Factory and Manufacturing,83420,EUR,0.93,89535.22,89535,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Product Manager,Factory and Manufacturing,87020,EUR,0.93,93399.13,93399,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Analyst,Factory and Manufacturing,72360,EUR,0.93,77664.45,77664,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Director,Factory and Manufacturing,99340,EUR,0.93,106622.26,106622,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Engineer,Factory and Manufacturing,50180,EUR,0.93,53858.52,53859,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Engineering Supervisor,Factory and Manufacturing,79240,EUR,0.93,85048.8,85049,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Inspector,Factory and Manufacturing,56140,EUR,0.93,60255.42,60255,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Manager,Factory and Manufacturing,93660,EUR,0.93,100525.88,100526,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Production Supervisor,Factory and Manufacturing,50340,EUR,0.93,54030.25,54030,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Quality Control Analyst,Factory and Manufacturing,70260,EUR,0.93,75410.51,75411,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Quality Control Inspector,Factory and Manufacturing,58440,EUR,0.93,62724.03,62724,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Quality Control Manager,Factory and Manufacturing,74060,EUR,0.93,79489.08,79489,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Shipping Manager,Factory and Manufacturing,77380,EUR,0.93,83052.45,83052,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Supply Chain Operative,Factory and Manufacturing,48820,EUR,0.93,52398.82,52399,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Technology Development Manager,Factory and Manufacturing,88580,EUR,0.93,95073.48,95073,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Workshop Manager,Factory and Manufacturing,58440,EUR,0.93,62724.03,62724,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Clothing and Textile Technologist,Fashion and Apparel,50180,EUR,0.93,53858.52,53859,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Cosmetology Educator,Fashion and Apparel,55140,EUR,0.93,59182.12,59182,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fabric Manager,Fashion and Apparel,60020,EUR,0.93,64419.85,64420,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fashion Design Manager,Fashion and Apparel,86740,EUR,0.93,93098.6,93099,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fashion Designer,Fashion and Apparel,79500,EUR,0.93,85327.86,85328,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fashion Model,Fashion and Apparel,50980,EUR,0.93,54717.16,54717,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Freelance Fashion Stylist,Fashion and Apparel,88580,EUR,0.93,95073.48,95073,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Garment Technologist,Fashion and Apparel,49560,EUR,0.93,53193.07,53193,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Plating Manager,Fashion and Apparel,64040,EUR,0.93,68734.54,68735,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Product Development Manager,Fashion and Apparel,101900,EUR,0.93,109369.93,109370,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Supply Chain Manager,Fashion and Apparel,90660,EUR,0.93,97305.96,97306,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Trend Forecaster,Fashion and Apparel,57900,EUR,0.93,62144.44,62144,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Visual Merchandising Projects Manager,Fashion and Apparel,78260,EUR,0.93,83996.96,83997,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Aromatherapist,Fitness / Hair / Beauty,60020,EUR,0.93,64419.85,64420,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Beauty Educator,Fitness / Hair / Beauty,56140,EUR,0.93,60255.42,60255,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Beauty Supply Manager,Fitness / Hair / Beauty,78960,EUR,0.93,84748.28,84748,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Day Spa Manager,Fitness / Hair / Beauty,85460,EUR,0.93,91724.77,91725,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fitness and Wellness Coordinator,Fitness / Hair / Beauty,47760,EUR,0.93,51261.12,51261,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Grooming Salon Manager,Fitness / Hair / Beauty,66260,EUR,0.93,71117.28,71117,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Hair Replacement Specialist,Fitness / Hair / Beauty,71400,EUR,0.93,76634.08,76634,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Health Coach,Fitness / Hair / Beauty,59480,EUR,0.93,63840.27,63840,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Health Educator,Fitness / Hair / Beauty,68320,EUR,0.93,73328.3,73328,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Natural Remedy Consultant,Fitness / Hair / Beauty,64180,EUR,0.93,68884.81,68885,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Salon Manager,Fitness / Hair / Beauty,78420,EUR,0.93,84168.69,84169,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Spa Manager,Fitness / Hair / Beauty,80540,EUR,0.93,86444.1,86444,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Spa Supervisor,Fitness / Hair / Beauty,65760,EUR,0.93,70580.63,70581,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Sport and Recreation Manager,Fitness / Hair / Beauty,80500,EUR,0.93,86401.17,86401,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Weight Loss Consultant,Fitness / Hair / Beauty,77340,EUR,0.93,83009.52,83010,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Yoga Instructor,Fitness / Hair / Beauty,50980,EUR,0.93,54717.16,54717,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Assistant Food and Beverage Director,Food / Hospitality / Tourism / Catering,79120,EUR,0.93,84920.01,84920,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Assistant Hospitality Manager,Food / Hospitality / Tourism / Catering,74560,EUR,0.93,80025.73,80026,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Casino Shift Manager,Food / Hospitality / Tourism / Catering,64300,EUR,0.93,69013.6,69014,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Chef De Cuisine,Food / Hospitality / Tourism / Catering,48560,EUR,0.93,52119.76,52120,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Club Manager,Food / Hospitality / Tourism / Catering,69240,EUR,0.93,74315.74,74316,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Cluster Director,Food / Hospitality / Tourism / Catering,85940,EUR,0.93,92239.96,92240,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Cluster Revenue Manager,Food / Hospitality / Tourism / Catering,69060,EUR,0.93,74122.54,74123,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Coffee Shop Manager,Food / Hospitality / Tourism / Catering,64640,EUR,0.93,69378.53,69379,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Corporate Sous Chef,Food / Hospitality / Tourism / Catering,48300,EUR,0.93,51840.7,51841,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Corporate Travel Consultant,Food / Hospitality / Tourism / Catering,53860,EUR,0.93,57808.29,57808,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fine Dining Cook,Food / Hospitality / Tourism / Catering,50180,EUR,0.93,53858.52,53859,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fine Dining Restaurant Chef,Food / Hospitality / Tourism / Catering,53120,EUR,0.93,57014.04,57014,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fleet Manager,Food / Hospitality / Tourism / Catering,93100,EUR,0.93,99924.83,99925,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Food and Beverage Manager,Food / Hospitality / Tourism / Catering,66580,EUR,0.93,71460.74,71461,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Food Consultant,Food / Hospitality / Tourism / Catering,57900,EUR,0.93,62144.44,62144,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Food Service Director,Food / Hospitality / Tourism / Catering,66580,EUR,0.93,71460.74,71461,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Food Service Manager,Food / Hospitality / Tourism / Catering,72260,EUR,0.93,77557.12,77557,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Food Service Sales,Food / Hospitality / Tourism / Catering,46720,EUR,0.93,50144.88,50145,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Guest Service Executive,Food / Hospitality / Tourism / Catering,61400,EUR,0.93,65901.02,65901,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Head Chef,Food / Hospitality / Tourism / Catering,47540,EUR,0.93,51024.99,51025,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Hospitality Director,Food / Hospitality / Tourism / Catering,108340,EUR,0.93,116282.02,116282,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Hotel Manager,Food / Hospitality / Tourism / Catering,103440,EUR,0.93,111022.82,111023,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Hotel Sales Manager,Food / Hospitality / Tourism / Catering,76280,EUR,0.93,81871.82,81872,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Hotel Service Supervisor,Food / Hospitality / Tourism / Catering,57320,EUR,0.93,61521.93,61522,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Motel Manager,Food / Hospitality / Tourism / Catering,61460,EUR,0.93,65965.41,65965,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Regional Restaurant Manager,Food / Hospitality / Tourism / Catering,85460,EUR,0.93,91724.77,91725,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Restaurant Manager,Food / Hospitality / Tourism / Catering,68580,EUR,0.93,73607.36,73607,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Room Reservations Manager,Food / Hospitality / Tourism / Catering,69240,EUR,0.93,74315.74,74316,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Room Service Manager,Food / Hospitality / Tourism / Catering,63040,EUR,0.93,67661.24,67661,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Supervisor of Food Services,Food / Hospitality / Tourism / Catering,49020,EUR,0.93,52613.48,52613,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Tour Consultant,Food / Hospitality / Tourism / Catering,49200,EUR,0.93,52806.68,52807,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Tour Manager,Food / Hospitality / Tourism / Catering,48160,EUR,0.93,51690.44,51690,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Travel Consultant,Food / Hospitality / Tourism / Catering,50620,EUR,0.93,54330.77,54331,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Adoption Specialist,Fundraising and Non Profit,67020,EUR,0.93,71933,71933,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Campaign Manager,Fundraising and Non Profit,68580,EUR,0.93,73607.36,73607,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Community Service Manager,Fundraising and Non Profit,60600,EUR,0.93,65042.37,65042,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Education Planning Specialist,Fundraising and Non Profit,65940,EUR,0.93,70773.83,70774,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Foundation Director,Fundraising and Non Profit,84780,EUR,0.93,90994.92,90995,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Foundation Program Coordinator,Fundraising and Non Profit,52820,EUR,0.93,56692.05,56692,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fundraising Director,Fundraising and Non Profit,86460,EUR,0.93,92798.08,92798,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Fundraising Manager,Fundraising and Non Profit,78500,EUR,0.93,84254.56,84255,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agricultural and Food Scientist,Gardening / Farming / Fishing,80540,EUR,0.93,86444.1,86444,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agricultural Consultant,Gardening / Farming / Fishing,80640,EUR,0.93,86551.43,86551,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agricultural Engineer,Gardening / Farming / Fishing,48300,EUR,0.93,51840.7,51841,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agricultural Inspector,Gardening / Farming / Fishing,50020,EUR,0.93,53686.79,53687,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agricultural Manager,Gardening / Farming / Fishing,81960,EUR,0.93,87968.2,87968,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Agronomist,Gardening / Farming / Fishing,75220,EUR,0.93,80734.11,80734,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Animal Nutritionist,Gardening / Farming / Fishing,47580,EUR,0.93,51067.92,51068,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Farm Manager,Gardening / Farming / Fishing,69040,EUR,0.93,74101.08,74101,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Armed Forces Officer,Government and Defence,50580,EUR,0.93,54287.84,54288,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Army Officer,Government and Defence,48640,EUR,0.93,52205.63,52206,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Defense Officer,Government and Defence,63700,EUR,0.93,68369.62,68370,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Electoral Project Coordinator,Government and Defence,74380,EUR,0.93,79832.53,79833,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Federal Government Worker,Government and Defence,53120,EUR,0.93,57014.04,57014,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Government Affairs Advisor,Government and Defence,88260,EUR,0.93,94730.03,94730,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Government Affairs Director,Government and Defence,99340,EUR,0.93,106622.26,106622,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Government Affairs Representative,Government and Defence,85700,EUR,0.93,91982.36,91982,64.3,34.5,50.2,57.4,61,103.3
Netherlands,Government Officer,Government and Defence,79120,EUR,0.93,84920.01,84920,64.3,34.5,50.2,57.4,61,103.3
